WEEK;DATE;HOME;AWAY;FTHG;FTAG;DIFF
23;25/01/2025;Frosinone;Südtirol;0;3;-3
23;25/01/2025;Cosenza;Cittadella;0;1;-1
23;25/01/2025;Cesena;Bari;1;1;0
23;25/01/2025;Juve Stabia;Carrarese;2;1;1
23;25/01/2025;Mantova;Sampdoria;2;2;0
23;26/01/2025;Reggiana;Palermo;2;1;1
23;26/01/2025;Brescia;Catanzaro;2;3;-1
23;26/01/2025;Pisa;Salernitana;1;0;1
23;26/01/2025;Cremonese;Modena;2;2;0
24;31/01/2025;Palermo;Pisa;1;2;-1
24;01/02/2025;Cittadella;Spezia;0;2;-2
24;01/02/2025;Catanzaro;Cesena;4;2;2
24;01/02/2025;Sassuolo;Juve Stabia;2;0;2
24;01/02/2025;Sampdoria;Cosenza;1;0;1
24;01/02/2025;Modena;Mantova;3;1;2
24;02/02/2025;Salernitana;Cremonese;1;0;1
24;02/02/2025;Carrarese;Brescia;1;2;-1
24;02/02/2025;Südtirol;Reggiana;2;0;2
24;02/02/2025;Bari;Frosinone;2;1;1
25;07/02/2025;Brescia;Salernitana;0;0;0
25;08/02/2025;Mantova;Sassuolo;0;3;-3
25;08/02/2025;Frosinone;Catanzaro;1;1;0
25;08/02/2025;Pisa;Cittadella;0;1;-1
25;08/02/2025;Cosenza;Carrarese;1;0;1
25;08/02/2025;Sampdoria;Modena;1;0;1
25;09/02/2025;Reggiana;Cesena;0;1;-1
25;09/02/2025;Spezia;Palermo;2;2;0
25;09/02/2025;Cremonese;Südtirol;3;1;2
25;09/02/2025;Juve Stabia;Bari;3;1;2
26;14/02/2025;Catanzaro;Cittadella;1;0;1
26;15/02/2025;Carrarese;Salernitana;3;2;1
26;15/02/2025;Modena;Spezia;1;1;0
26;15/02/2025;Sassuolo;Brescia;2;0;2
26;15/02/2025;Südtirol;Sampdoria;2;1;1
26;15/02/2025;Bari;Cremonese;1;1;0
26;16/02/2025;Juve Stabia;Cosenza;3;0;3
26;16/02/2025;Palermo;Mantova;2;2;0
26;16/02/2025;Frosinone;Reggiana;1;1;0
26;16/02/2025;Cesena;Pisa;1;1;0
27;21/02/2025;Sampdoria;Sassuolo;0;0;0
27;22/02/2025;Mantova;Bari;0;1;-1
27;22/02/2025;Reggiana;Carrarese;2;2;0
27;22/02/2025;Pisa;Juve Stabia;3;1;2
27;22/02/2025;Cittadella;Modena;0;2;-2
27;22/02/2025;Cremonese;Cesena;1;2;-1
27;23/02/2025;Spezia;Catanzaro;0;1;-1
27;23/02/2025;Cosenza;Palermo;0;3;-3
27;23/02/2025;Brescia;Südtirol;0;0;0
27;23/02/2025;Salernitana;Frosinone;1;1;0
28;28/02/2025;Südtirol;Spezia;1;1;0
28;01/03/2025;Cesena;Salernitana;2;0;2
28;01/03/2025;Frosinone;Mantova;2;1;1
28;01/03/2025;Carrarese;Cremonese;2;2;0
28;01/03/2025;Juve Stabia;Cittadella;0;1;-1
28;01/03/2025;Sassuolo;Pisa;1;0;1
28;02/03/2025;Modena;Cosenza;1;1;0
28;02/03/2025;Catanzaro;Reggiana;1;1;0
28;02/03/2025;Palermo;Brescia;1;0;1
28;02/03/2025;Bari;Sampdoria;1;1;0
29;07/03/2025;Cosenza;Reggiana;1;0;1
29;08/03/2025;Salernitana;Modena;1;0;1
29;08/03/2025;Cremonese;Catanzaro;4;0;4
29;08/03/2025;Carrarese;Frosinone;0;1;-1
29;08/03/2025;Mantova;Juve Stabia;1;1;0
29;08/03/2025;Sampdoria;Palermo;1;1;0
29;08/03/2025;Brescia;Cesena;1;1;0
29;09/03/2025;Sassuolo;Bari;1;1;0
29;09/03/2025;Spezia;Pisa;3;2;1
29;09/03/2025;Cittadella;Südtirol;1;5;-4
30;14/03/2025;Palermo;Cremonese;2;3;-1
30;15/03/2025;Cesena;Spezia;0;0;0
30;15/03/2025;Cittadella;Sassuolo;1;2;-1
30;15/03/2025;Frosinone;Brescia;2;1;1
30;15/03/2025;Juve Stabia;Modena;2;1;1
30;15/03/2025;Bari;Salernitana;0;0;0
