WEEK;DATE;HOME;AWAY;FTHG;FTAG;DIFF
11;24/10/2024;Tenerife;Málaga;0;0;0
11;24/10/2024;Sporting Gijón;Huesca;2;1;1
11;24/10/2024;Burgos;Racing Ferrol;1;1;0
12;26/10/2024;CD Mirandés;Cartagena;3;1;2
12;26/10/2024;Cádiz;Oviedo;2;0;2
12;26/10/2024;Zaragoza;Castellón;1;2;-1
12;26/10/2024;Córdoba;Eldense;2;0;2
12;27/10/2024;Málaga;Eibar;1;0;1
12;27/10/2024;La Coruña;Racing Sant;1;2;-1
12;27/10/2024;Elche;Burgos;1;0;1
12;27/10/2024;Albacete;Sporting Gijón;3;3;0
12;27/10/2024;Huesca;Almería;2;2;0
12;27/10/2024;Granada;Levante;1;2;-1
12;28/10/2024;Racing Ferrol;Tenerife;1;1;0
13;02/11/2024;Eibar;Elche;0;2;-2
13;02/11/2024;Sporting Gijón;Cádiz;2;0;2
13;02/11/2024;Cartagena;La Coruña;1;5;-4
13;02/11/2024;Racing Sant;Albacete;1;1;0
13;02/11/2024;Zaragoza;Granada;2;1;1
13;03/11/2024;Oviedo;Burgos;3;1;2
13;03/11/2024;Tenerife;CD Mirandés;1;0;1
14;08/11/2024;Elche;Almería;1;2;-1
14;09/11/2024;CD Mirandés;Cádiz;2;2;0
14;09/11/2024;Granada;Eldense;3;2;1
14;09/11/2024;Huesca;Zaragoza;1;1;0
14;09/11/2024;Málaga;Cartagena;1;0;1
14;10/11/2024;Córdoba;Castellón;2;2;0
14;10/11/2024;Burgos;Sporting Gijón;0;2;-2
14;10/11/2024;Racing Ferrol;Racing Sant;1;2;-1
14;10/11/2024;Albacete;Oviedo;2;2;0
14;11/11/2024;La Coruña;Eibar;1;0;1
15;16/11/2024;Eibar;Racing Ferrol;2;0;2
15;16/11/2024;Castellón;CD Mirandés;1;3;-2
15;16/11/2024;Eldense;Albacete;2;0;2
15;16/11/2024;Levante;Elche;1;1;0
15;16/11/2024;Racing Sant;Burgos;2;0;2
15;16/11/2024;Sporting Gijón;Granada;1;2;-1
15;17/11/2024;Cádiz;Córdoba;2;0;2
15;17/11/2024;Oviedo;Tenerife;3;1;2
15;17/11/2024;Cartagena;Huesca;1;0;1
15;17/11/2024;Almería;La Coruña;2;1;1
15;17/11/2024;Zaragoza;Málaga;0;0;0
13;20/11/2024;Eldense;Huesca;2;1;1
16;22/11/2024;Racing Ferrol;Levante;0;0;0
16;23/11/2024;Cartagena;Almería;1;2;-1
16;23/11/2024;Granada;Cádiz;0;0;0
16;23/11/2024;Burgos;Eibar;1;0;1
16;23/11/2024;Córdoba;Zaragoza;2;2;0
16;23/11/2024;Málaga;Racing Sant;0;0;0
16;24/11/2024;Albacete;Tenerife;2;1;1
16;24/11/2024;CD Mirandés;Eldense;1;0;1
16;24/11/2024;La Coruña;Sporting Gijón;1;1;0
16;24/11/2024;Huesca;Castellón;1;1;0
16;24/11/2024;Elche;Oviedo;4;0;4
13;26/11/2024;Almería;Córdoba;4;0;4
13;27/11/2024;Levante;Málaga;4;2;2
13;27/11/2024;Castellón;Racing Ferrol;0;0;0
17;29/11/2024;Oviedo;Huesca;0;3;-3
17;30/11/2024;Zaragoza;Albacete;0;1;-1
17;30/11/2024;Almería;Granada;2;1;1
17;30/11/2024;Cádiz;La Coruña;2;4;-2
17;30/11/2024;Racing Sant;CD Mirandés;0;1;-1
17;30/11/2024;Tenerife;Elche;1;1;0
17;01/12/2024;Castellón;Málaga;2;0;2
17;01/12/2024;Eldense;Racing Ferrol;0;0;0
17;01/12/2024;Levante;Burgos;3;1;2
17;01/12/2024;Sporting Gijón;Córdoba;2;0;2
17;02/12/2024;Eibar;Cartagena;1;0;1
18;06/12/2024;CD Mirandés;Levante;2;1;1
18;07/12/2024;Elche;Cádiz;2;1;1
18;07/12/2024;Granada;Racing Sant;3;0;3
18;07/12/2024;La Coruña;Zaragoza;1;1;0
18;07/12/2024;Huesca;Eibar;2;1;1
18;08/12/2024;Racing Ferrol;Oviedo;1;5;-4
18;08/12/2024;Málaga;Almería;1;1;0
18;08/12/2024;Albacete;Castellón;0;0;0
18;08/12/2024;Burgos;Eldense;1;0;1
18;08/12/2024;Córdoba;Tenerife;3;0;3
18;09/12/2024;Cartagena;Sporting Gijón;1;0;1
19;13/12/2024;Almería;CD Mirandés;1;0;1
19;14/12/2024;Levante;Córdoba;2;2;0
19;14/12/2024;Castellón;Cartagena;4;1;3
19;14/12/2024;Cádiz;Albacete;1;0;1
19;14/12/2024;Eldense;Elche;0;0;0
19;14/12/2024;Eibar;Zaragoza;2;1;1
19;14/12/2024;Oviedo;Granada;2;0;2
19;15/12/2024;Sporting Gijón;Racing Ferrol;1;3;-2
19;15/12/2024;Burgos;Málaga;0;0;0
19;15/12/2024;Racing Sant;Huesca;0;1;-1
20;17/12/2024;Granada;Cartagena;4;1;3
20;17/12/2024;Albacete;Levante;0;0;0
20;17/12/2024;Zaragoza;Oviedo;2;3;-1
20;17/12/2024;Córdoba;Eibar;2;1;1
20;18/12/2024;Racing Ferrol;Almería;1;4;-3
20;18/12/2024;CD Mirandés;Sporting Gijón;1;1;0
20;18/12/2024;Málaga;Eldense;3;0;3
20;19/12/2024;Cádiz;Burgos;1;1;0
20;19/12/2024;Elche;Racing Sant;3;0;3
20;19/12/2024;La Coruña;Castellón;5;1;4
20;19/12/2024;Huesca;Tenerife;1;0;1
21;20/12/2024;Cartagena;Albacete;0;0;0
21;21/12/2024;Eibar;Granada;1;1;0
21;21/12/2024;Oviedo;Córdoba;2;3;-1
21;21/12/2024;Zaragoza;Racing Ferrol;1;0;1
21;21/12/2024;Sporting Gijón;Málaga;1;3;-2
21;22/12/2024;Burgos;Tenerife;1;0;1
21;22/12/2024;Castellón;Elche;0;2;-2
21;22/12/2024;Racing Sant;Eldense;2;2;0
21;22/12/2024;Almería;Cádiz;1;1;0
21;22/12/2024;La Coruña;CD Mirandés;0;4;-4
21;22/12/2024;Levante;Huesca;1;1;0
14;07/01/2025;Tenerife;Levante;0;3;-3
22;10/01/2025;Granada;Burgos;0;0;0
22;11/01/2025;Racing Ferrol;Cartagena;0;0;0
22;11/01/2025;Huesca;CD Mirandés;1;0;1
22;11/01/2025;Albacete;Racing Sant;2;2;0
22;11/01/2025;Tenerife;Castellón;2;0;2
22;11/01/2025;Málaga;La Coruña;1;1;0
22;11/01/2025;Oviedo;Sporting Gijón;1;1;0
22;12/01/2025;Córdoba;Almería;0;3;-3
22;12/01/2025;Cádiz;Levante;0;0;0
22;12/01/2025;Elche;Zaragoza;1;0;1
22;13/01/2025;Eldense;Eibar;1;3;-2
23;17/01/2025;Cartagena;Oviedo;0;1;-1
23;18/01/2025;Eldense;Cádiz;1;4;-3
23;18/01/2025;Sporting Gijón;Elche;1;1;0
23;18/01/2025;Eibar;Albacete;1;1;0
23;18/01/2025;Levante;Granada;3;1;2
23;19/01/2025;Burgos;La Coruña;0;1;-1
23;19/01/2025;Racing Sant;Racing Ferrol;6;0;6
23;19/01/2025;Zaragoza;Tenerife;2;2;0
23;19/01/2025;Castellón;Córdoba;1;2;-1
23;19/01/2025;Almería;Huesca;0;0;0
23;20/01/2025;CD Mirandés;Málaga;3;2;1
24;24/01/2025;Elche;Eibar;2;0;2
24;25/01/2025;Córdoba;Racing Sant;1;2;-1
24;25/01/2025;La Coruña;Levante;1;2;-1
24;25/01/2025;Huesca;Cartagena;4;0;4
24;25/01/2025;Tenerife;Eldense;0;1;-1
24;26/01/2025;Granada;Sporting Gijón;3;1;2
24;26/01/2025;Albacete;Almería;2;1;1
24;26/01/2025;Oviedo;Castellón;1;0;1
24;26/01/2025;Málaga;Zaragoza;1;2;-1
24;27/01/2025;Cádiz;CD Mirandés;3;1;2
19;29/01/2025;Tenerife;La Coruña;0;0;0
25;31/01/2025;Eldense;Granada;0;3;-3
25;01/02/2025;CD Mirandés;Elche;3;0;3
25;01/02/2025;Sporting Gijón;Burgos;2;0;2
25;01/02/2025;Almería;Oviedo;1;1;0
25;01/02/2025;Racing Sant;Málaga;2;1;1
25;02/02/2025;Castellón;Huesca;0;1;-1
25;02/02/2025;Eibar;La Coruña;0;1;-1
25;02/02/2025;Zaragoza;Cádiz;0;0;0
25;02/02/2025;Cartagena;Córdoba;0;1;-1
25;02/02/2025;Tenerife;Albacete;3;1;2
25;03/02/2025;Levante;Racing Ferrol;0;1;-1
26;07/02/2025;Albacete;Zaragoza;2;1;1
26;08/02/2025;Racing Ferrol;Castellón;1;3;-2
26;08/02/2025;Granada;CD Mirandés;0;0;0
26;08/02/2025;Sporting Gijón;Eibar;0;0;0
26;08/02/2025;Málaga;Levante;1;1;0
26;09/02/2025;Elche;Tenerife;2;0;2
26;09/02/2025;Córdoba;Huesca;1;2;-1
26;09/02/2025;Burgos;Racing Sant;2;1;1
